TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,PPFD_IN,VPD,RH,PA,TA,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20180330,2.0658608695652174,18.983191904761906,49.082205200000004,307.77433333333335,0.248915875,131.92285141865074,277.03689520833325,4.156401701390103,86.88964166666668,90.44402916666668,22.585799999999995,3.421701104166667,4.520180416666668,2.964465902083332,2.85487225,126.30065624999996,1.1129879166666667,1.0984708333333335,17.996491666666667,66.98611249999999,361.57264583333335,144.05977083333337,386.09799999999984,277.03689520833325,4.157937500000001,86.88964166666668,90.44397916666668,22.58575,6.546000000000002,1.1130000000000002,65.57276581754111,0.8998097091081271,320.36991937339087,1.0
20180331,-1.8624746153846148,26.193435128205127,106.88551282051282,287.5909565217392,0.2482522708333333,195.62790001984132,410.818411875,6.3162716024837495,80.07552916666667,90.42867291666664,23.34138750000001,5.342926770833332,4.4652489583333335,4.1808364125000015,2.766615083333333,108.4421375,1.3455404583333337,-0.8776866666666665,18.9109075,93.20914583333332,350.50751458333326,213.62560416666668,380.34139583333337,410.818411875,6.318854166666665,80.07552916666667,90.42870833333332,23.34147916666666,7.007999999999997,1.3455625,94.82366434521214,-0.943775072487266,321.17279416680907,1.0
20180401,-2.8971888888888886,39.358848888888886,125.8142691891892,327.7112258064517,0.2617705000000001,257.512692311508,540.777920625,8.804991837586686,73.98911875,90.36084166666667,24.28319375000001,5.697949602083335,4.429124583333335,4.6601599062500005,2.645299729166668,94.01574520833336,1.6363742916666666,-1.268841666666667,25.7124125,104.0741625,359.48144166666674,281.20395833333333,365.5812708333335,540.777920625,8.8070625,73.98911875,90.3608125,24.283229166666654,4.744000000000003,1.636395833333333,105.12121040732592,-1.359416802009883,330.5912252328906,1.0
20180402,-2.0428338461538456,30.340495641025644,131.52558250000004,436.75325,0.3033754583333333,269.744693452381,566.4668966666667,10.921152375500595,64.65815416666666,90.29348125000004,22.97005208333333,5.061436645833334,3.974520000000001,4.447269958333334,2.044831875,115.27518791666664,1.8914946458333333,-1.0869212499999994,22.029081875000006,114.98727083333333,430.813025,294.5609375,346.4388749999998,566.4668966666667,10.925645833333334,64.65815416666666,90.29358333333336,22.97008333333333,0.02,1.891541666666667,115.62006815490645,-1.1201363255952201,405.6338622412616,1.0
20180403,-3.0714146875,39.88179750000001,140.4557333333333,358.3151071428573,0.2424966875,255.50145341269837,536.5513383333333,10.569416506928533,67.23328125000002,90.2652375,23.22880208333333,4.828712314583332,3.815012708333332,4.541982964583332,2.315811791666667,136.3637291666667,1.5666369791666666,-1.0137389583333334,22.449091666666657,105.48441666666665,385.80881874999983,279.0076458333333,366.89995833333313,536.5513383333333,10.572770833333337,67.23328125000002,90.26525,23.228791666666666,0.0,1.5666666666666662,105.90457940651551,-0.987392002563933,346.6500516606594,1.0
20180404,-2.9919725,29.029480666666664,101.82143105263157,275.2135,0.2046207916666668,235.8551367261904,495.29229979166666,9.367395778035645,72.00085208333333,90.27382708333334,23.53751458333333,4.210964666666665,3.731808125000001,4.581996372916667,2.9169368333333336,145.42980625000004,0.9200801875,-0.4791210416666667,13.410535625000007,82.56337708333334,339.32928333333336,257.55383333333333,378.76527083333326,495.29229979166666,9.369958333333333,72.00085208333333,90.27377083333336,23.53747916666667,1.2969999999999993,0.9201458333333332,87.26888730237724,-0.6551867485428785,279.08344819056856,1.0
20180405,-1.4937321666666667,23.43373075,68.00921777777776,339.56582608695663,0.3276656458333333,115.59486630952377,242.749638125,5.014649794974081,80.76611874999998,90.28960833333332,21.186475000000005,4.105032958333334,3.243722291666668,3.6394943541666662,2.9853405416666674,110.53899583333332,2.0450421875,-0.8613135625000002,17.537784583333334,65.4201875,387.7866104166666,126.229625,385.19179166666646,242.749638125,5.018416666666666,80.76611874999998,90.28958333333333,21.186479166666672,11.093999999999998,2.045041666666666,65.23565241178504,-0.8797027396432621,355.83736809674383,1.0
20180406,-1.428236222222223,23.08475659090909,67.86439239130438,324.8125925925925,0.3039633125,185.6351882837301,389.83467041666665,5.626045208334947,81.17428958333333,90.22525833333331,22.58695208333333,4.871785312500001,3.34819375,4.857728520833333,3.594331625,85.18603958333338,1.8847788958333331,-1.5235902083333337,22.02310833333332,70.12858958333335,364.62445,202.71366666666665,369.4757708333333,389.83467041666665,5.628937500000003,81.17428958333333,90.22527083333335,22.58702083333333,9.064999999999996,1.8848333333333327,71.05535006099774,-1.4841124598224271,325.8134184975053,1.0
20180407,-1.130365217391304,26.348403478260874,79.17140260869566,352.0982307692308,0.20046202083333334,168.04482992063498,352.8922845833335,6.775481760539651,78.75043541666669,90.36248749999996,23.600206250000006,4.0565861875,3.5014645833333335,4.580915729166667,3.964265187500001,138.49695208333335,1.0014003333333334,-0.5551104166666663,18.459514374999987,78.25593125,367.74268750000016,183.50497916666663,372.38779166666677,352.8922845833335,6.777916666666665,78.75043541666669,90.3625,23.60020833333333,8.37000000000001,1.0013958333333337,78.5579617445916,-0.423205542709426,303.664188627831,1.0
20180408,-5.011774285714286,41.28700733333333,103.40519,220.1774,0.19471545833333334,158.52020588293655,332.89375895833336,5.638628615637282,82.56029500000002,90.51391875,22.79025208333333,3.7247897291666665,3.4590329166666667,4.182770375,4.093906645833334,218.55529166666665,0.8992851458333334,-0.2657314583333333,8.391708333333332,63.60476458333333,348.51912916666674,173.1040833333333,375.72022916666685,332.89375895833336,5.3655624999999985,83.486175,90.51391666666666,22.79027083333333,2.389,0.8993125000000001,64.67391172251618,-0.16854678209694926,288.23423113190916,1.0
20180409,-2.5757031250000004,32.350318709677424,104.2397615151515,293.858375,0.2349622083333333,207.03782968253972,434.77826145833353,10.07827577460933,71.0962361111111,90.55351458333335,23.428974999999994,4.633375229166666,3.6488720833333335,4.663985708333332,3.8753425416666665,146.90192291666668,1.3692239166666669,-0.9845083333333332,18.496491666666664,84.02484791666666,331.551275,226.0853333333334,372.71491666666674,434.77826145833353,8.65135416666667,75.42121875,90.55343750000002,23.428979166666664,3.3060000000000014,1.3691874999999998,83.73781335030618,-0.8916766863840667,303.49925077426275,1.0
20180410,-5.403725,53.921604782608696,135.1696939130435,245.64152380952382,0.15009262500000006,269.5473792757937,566.04857375,10.078010193766989,70.87916904761904,90.43445625000004,23.474445833333334,5.064769604166666,3.7384572916666663,4.702505662499999,2.825607125000001,170.43045,0.8299893541666664,-1.326325,25.840260416666656,89.78821666666668,316.6796333333333,294.3458125,367.4875833333333,566.04857375,9.440770833333334,73.07621875,90.4344375,23.474458333333338,2.3630000000000013,0.8300000000000001,90.77857720247238,-1.1938866309230411,270.906180561232,1.0
20180411,-6.504606521739133,73.97608304347828,192.632744,301.84247826086965,0.20492047916666667,260.13279783730155,546.2769441666667,10.494475748034176,71.93040882352939,90.3088195652174,24.1702347826087,5.711781666666668,3.9487222916666673,4.156700210416667,2.065095395833333,175.73847291666672,1.2419627708333334,-1.7630697916666669,30.01990833333333,112.71233333333332,345.66912500000007,284.06497916666666,367.47733333333326,546.2769441666667,8.889416666666666,76.46747083333334,90.3171458333333,24.20781250000001,5.393,1.2419999999999998,111.96232166921612,-1.6872741357362004,306.2267489687463,1.0
20180412,-2.251251842105263,39.79616749999999,121.92405999999998,343.80772222222214,0.3791881666666667,245.4218691269841,515.387495625,7.530941433383923,76.86726666666667,90.466125,23.422697916666664,5.090069360416666,3.898952291666667,3.8812426791666654,1.6574590208333335,119.54385625000002,2.2792048958333337,-1.1911347916666666,31.002306249999997,105.60468749999997,352.9952708333333,268.0006041666666,386.16189583333335,515.387495625,6.904020833333332,79.10505208333333,90.46614583333331,23.42272916666667,7.773,2.2791666666666663,104.93570266899592,-1.2021594453539917,336.6069297674336,1.0
20180413,-1.5554261904761906,31.269995,92.95474395348843,383.9857567567568,0.34398943750000005,208.7078707242064,438.288486875,7.423759324897881,75.8540979166667,90.72966458333332,22.82591458333334,4.9144218833333335,3.9281564583333335,3.2952836937499987,1.3751171041666663,107.03274166666668,2.1150795625,-0.9862310416666664,25.53604583333333,85.99018958333332,378.5562916666667,227.90897916666665,381.11625,438.288486875,7.426999999999998,75.8540979166667,90.72966666666667,22.82591666666667,0.30400000000000005,2.115145833333333,86.86653009083693,-0.9694454833007856,367.72842937800186,1.0
20180414,-2.8052780555555565,47.934556111111114,126.25684971428568,322.2625624999999,0.2682012083333334,262.20453969246034,550.6267564583334,6.954388343422438,79.28155454545455,90.70951458333332,23.44601458333333,5.5559847291666635,4.164693541666667,3.5874836125,1.3218584374999998,122.94625833333332,1.6068442916666663,-1.3913085416666675,31.65983333333333,98.73016875,344.4118875,286.32733333333334,374.08252083333326,550.6267564583334,6.853937500000002,79.79024583333334,90.7095625,23.4460625,0.012,1.6067916666666668,98.73300751362996,-1.3343801412546783,320.3981219428181,1.0
20180415,-5.517371304347826,66.91087416666666,160.59085999999996,263.19186956521736,0.20546897916666665,237.27894015873014,498.2891952083333,8.991175139801955,74.062009375,90.6254076923077,23.906873809523802,5.317947124999998,4.347295833333333,3.2368324208333337,1.111567979166667,164.79064999999997,1.144208416666667,-0.9706310416666668,25.07513125000001,95.3560091666667,331.7741833333334,259.10854166666667,362.5077708333334,498.2891952083333,8.181604166666665,76.87017291666666,90.66249999999998,23.869083333333336,1.1340000000000001,1.1441458333333336,95.31980984926456,-0.9026441781428484,288.2113637640144,1.0
20180416,-2.1608108571428564,34.72266117647059,90.50169388888888,280.79658064516116,0.23862110416666665,238.28387542658717,500.39631145833334,6.143608874343326,81.63468478260872,90.67653541666664,23.74512708333333,5.2508339375,4.423544375,3.1531120625,0.7263182708333334,106.9416541666667,1.421307875,-0.8273256249999994,21.30667083333334,77.84519374999998,314.84566875,260.20604166666664,361.07331250000016,500.39631145833334,6.037624999999998,82.02328125000003,90.67647916666668,23.745125,1.7579999999999996,1.4212291666666668,77.57340054526266,-0.8207531242717234,291.1051954134928,1.0
20180417,-1.5010091666666667,23.87818272727273,82.12461666666668,317.34009523809516,0.17488779166666668,196.5838362896825,412.82782729166655,7.011744618651657,78.48733541666667,90.70357708333336,23.216441666666665,4.903854395833334,4.705691875,2.765097279166667,0.506562375,156.27880416666667,0.8808260416666669,-0.19815249999999987,14.788506250000005,77.46795833333333,345.76182916666664,214.66947916666672,356.62179166666687,412.82782729166655,7.014041666666667,78.48733541666667,90.703625,23.21647916666667,0.162,0.8808541666666668,73.89905150729142,-0.2958232250949459,293.7059192770293,1.0
20180418,-4.947850000000002,65.80697214285715,168.73221999999996,211.27183333333332,0.1764581666666667,251.1014615873016,527.3118310416667,5.846171186588101,81.2842833333333,90.51830000000004,23.379453658536587,5.897846395833334,5.366117500000001,3.2253265166666663,0.4079725624999999,158.02535749999998,0.6291554999999999,-0.5317066666666665,24.006881250000006,100.91206041666668,336.10840208333326,274.2030208333333,354.90145833333344,527.3118310416667,7.575354166666666,77.34318750000001,90.61572916666668,23.782020833333334,0.006,0.6291666666666668,98.45334127457559,-0.970890041380871,254.32086621533333,1.0
20180419,-5.740485714285714,35.92628124999999,164.9683125,182.21733333333336,0.14170589583333335,247.7728903968253,520.3245781249999,5.40287395281978,74.47505,90.47045,19.705772222222226,6.043554583333332,5.585517499999999,3.193276720833333,0.3504846458333333,226.04745152083328,0.5333528125000001,-0.4580312500000003,19.899141666666665,94.70850000000002,347.83142708333344,270.56795833333337,348.36787500000014,520.3245781249999,7.461250000000002,78.29786666666669,90.57024999999996,22.58760416666667,0.0,0.5333541666666667,94.43872238961687,-0.8703675696900097,241.99319046919967,1.0
20180420,-5.77685,51.95926333333333,181.9403333333333,105.555,0.13233572916666664,243.99174877976196,512.3838370833333,13.010648659758086,66.75173199999999,90.42759142857143,24.00965,7.499519375000002,6.388065833333332,2.8991184125,0.3628626875000001,224.19522910416674,0.6220353958333332,-1.1114206250000005,19.33638166666667,96.58197916666666,330.35832708333334,266.43920833333334,349.28916666666674,512.3838370833333,9.641875,74.50191249999997,90.48708333333332,23.604875000000003,0.0,0.6219791666666666,90.82981337056671,-0.5230697374420011,236.07331085022372,1.0
20180421,-6.717859285714287,66.70503333333333,228.67700714285712,268.7481666666667,0.16993647916666668,242.19359875992055,508.6077735416668,4.707858012385977,77.55324,90.3642894736842,22.94303409090909,7.509128749999998,6.852562291666667,3.0144839187500003,0.347651125,233.5505645833333,0.807415625,-0.6565702083333335,17.326225,95.23308749999997,340.6335833333334,264.47554166666663,350.54350000000017,508.6077735416668,7.432604166666665,75.96853125,90.4290625,23.35333333333334,0.0,0.8074791666666669,101.82068238706565,-0.8570922286374231,267.84682309864206,1.0
20180422,-8.179110000000001,90.68466666666669,238.56830499999998,425.61215789473704,0.229127375,251.44207097222213,528.0262533333331,6.908852559388786,79.97547073170732,90.49240416666665,22.18409374999999,8.993166249999998,7.011376875000002,3.1411427749999987,0.3153178958333333,227.1299583333333,1.2000569375,-1.9817977083333345,28.45927633333333,110.61974375,427.6336333333333,274.57481250000006,352.06495833333327,528.0262533333331,6.644916666666667,80.08148125,90.49233333333332,22.184041666666666,0.0,1.2000416666666671,108.92382153658558,-1.5491220248850446,351.8042735394085,1.0
20180423,-5.93767894736842,72.20334105263156,212.473015,224.96075,0.1860255833333333,250.17594569444444,525.3689214583333,2.3505615399941098,87.3091,90.51765,21.047744,7.535598437499999,7.7149899999999985,3.117380816666667,0.314931,191.23402291666676,1.1602940416666665,0.17938374999999995,20.701358333333328,97.07197291666672,370.05750625,273.19218749999993,339.3888333333332,525.3689214583333,7.881479166666669,78.45208750000002,90.59499999999998,22.991124999999997,0.0,1.160291666666667,103.96323058736569,-0.5893544734605851,264.2606523905879,1.0
20180424,-4.783655,59.833778421052635,192.18761,266.9705263157894,0.15746552083333332,250.32808545634919,525.6906231249999,-9999,-9999,90.5919,22.8954,8.037025770833331,8.302579791666666,3.1339358687500005,0.307341375,201.82092916666667,0.9007581875,0.265605625,12.927365208333335,87.8125333333333,337.34609375000014,273.3582916666667,330.0716041666669,525.6906231249999,8.09645833333333,77.65477291666669,90.66993750000002,23.211729166666668,0.0,0.9007291666666668,96.23446850613787,-0.10667897556135142,271.00224588961566,1.0
20180425,-3.6329945,67.75501200000001,166.74285238095237,249.3348333333333,0.15981268749999994,245.19757032738087,514.9162227083332,17.9378633478193,43.0197,90.53257999999998,25.832672222222218,7.756682916666667,8.480239374999998,3.0415605916666664,0.3162227291666667,211.06155208333337,0.7698957708333333,0.7235924979166675,14.475781249999995,83.75829375,316.320775,267.7557708333333,325.95885416666675,514.9162227083332,8.876708333333333,75.67585000000003,90.6598541666667,23.267458333333334,0.0,0.7698958333333329,88.28072659656574,0.17774929117922966,260.9230884654931,1.0
20180426,-4.363228421052631,54.22842555555556,153.2212947368421,138.33550000000002,0.18298522916666668,233.93837919642849,491.26840249999987,-9999,-9999,-9999,-9999,7.383617083333334,6.983536666666668,2.7725281,0.3345575833333333,161.4775541666667,0.8212955000000005,-0.4000654166666665,12.144174999999995,81.38974999999998,270.71904375,255.46072916666668,320.3852500000001,491.26840249999987,7.885291666666667,78.93060416666667,90.6608125,22.60497916666667,0.0,0.8213333333333331,86.47849462362932,-0.4437989711752148,217.03778212633492,1.0
20180427,-4.801477368421054,67.29167894736842,152.38241499999995,231.2150476190476,0.16358085416666673,240.7401396626985,505.55126,-9999,-9999,-9999,20.9831,5.428499375000001,5.6067991666666686,3.0646235312500014,0.8431706666666668,192.8430333333334,0.7687385208333334,0.1783172916666668,11.115262500000012,71.96558333333338,307.7105770833332,262.8882291666667,319.033125,505.55126,7.625062500000001,80.043325,90.66316666666668,22.54445833333333,0.0,0.7688333333333333,76.45610697023865,0.05180799972349456,255.83558777207656,1.0
20180428,-3.4952609090909084,60.900185714285705,161.4555909090909,235.04295238095239,0.1866547708333333,243.3408371329365,511.01924125,-9999,-9999,-9999,-9999,3.9483560895833336,4.344593749999998,3.7825417750000008,2.0820036041666667,192.74064583333336,0.9383662708333332,0.3962805208333333,13.573547916666675,85.86014583333336,305.9871416666666,265.72822916666667,328.5763750000001,511.01924125,7.190374999999999,80.3121333333333,90.76104166666669,23.04610416666667,0.0,0.938375,87.32879758083298,0.2556543398207603,255.04836281582317,1.0
20180429,-3.4137136363636364,30.89138347826087,110.628608,155.98614285714288,0.16443604166666667,188.84631243055549,396.57813270833344,-9999,-9999,-9999,-9999,2.831177083333333,4.064552916666668,3.4550122895833333,2.394716083333333,171.42355,0.6827339375,1.2333458333333331,0.09900270833333158,65.49227083333334,273.8548020833333,206.22014583333328,331.86920833333335,396.57813270833344,9.648166666666663,75.34932291666667,90.7465625,22.831833333333336,0.0,0.6827083333333336,69.01009250636857,0.32132720700813083,216.1604908103164,1.0
20180430,-4.544191999999999,57.54218916666667,157.07292769230767,280.0480952380952,0.25591654166666666,201.39435412698413,422.9262452083333,-9999,-9999,-9999,-9999,3.862629375,4.713160000000001,3.238039870833333,1.7230786875,157.23157708333332,1.2410929166666669,0.8505374999999996,11.347872916666658,98.29011666666666,271.2585458333332,216.107875,348.37977083333334,422.9262452083333,11.766104166666665,59.41437083333333,90.75533333333335,22.729166666666675,0.036000000000000004,1.2411041666666671,101.34255629245584,-0.6667996407253115,267.4426027656562,1.0
20180501,-3.2762680769230763,56.315744444444455,160.11069615384616,243.03606666666664,0.28310758333333325,239.92328632936506,503.8404670833333,-9999,-9999,-9999,-9999,4.556396958333333,5.238514375,3.29965095,1.4076604999999998,155.82285416666662,1.6188295208333323,0.6821297916666663,18.45106875,95.99828541666665,283.5084083333333,261.99625,347.3893750000001,503.8404670833333,9.514854166666668,72.28311666666667,90.85535416666666,22.535791666666665,0.42000000000000015,1.6188958333333332,101.67929317305936,-0.11747959159414699,267.1880512199973,1.0
20180502,-2.021734482758621,31.228149000000005,96.59343258064516,224.3414615384616,0.18595145833333335,242.56407913690467,509.38473750000014,-9999,-9999,-9999,-9999,4.248312083333333,4.87297875,3.344289610416667,1.4005250833333334,165.6519395833334,1.1458061666666668,0.6246708333333332,8.744839583333334,68.29811249999999,282.02828749999986,264.8800625,332.8701041666668,509.38473750000014,9.451416666666667,70.93176875000002,90.79502083333334,21.23247916666667,0.018000000000000002,1.1458125,72.92467676352011,0.14544789013184642,246.44848130831085,1.0
20180503,-4.124101111111112,48.17049947368422,144.40168333333332,186.426,0.1507649777777778,218.1089927301587,458.0296273333333,-9999,-9999,-9999,-9999,3.8930589583333344,4.336231041666668,3.2037511958333336,0.9978441666666664,208.13102222222224,0.8204234666666664,0.44314958333333293,12.935485416666666,76.60580833333334,331.43133125,260.2341666666666,326.67475000000013,501.272065,10.486708333333334,67.78798125000003,90.71612500000002,19.497625000000006,0.0,0.8542708333333336,83.42763969621427,-0.1628232341043411,227.83980809865258,1.0
20180504,-3.6407840909090905,69.26789090909091,180.35693636363635,239.03526315789475,0.2266283125,238.75078599206347,501.37433958333327,-9999,-9999,90.60605,-9999,4.023439791666665,4.303015208333334,2.96624166875,0.5013004166666667,195.6114,1.2011036666666668,0.2795246666666668,16.536706250000005,89.55063895833334,360.70793958333337,260.7158333333333,328.95845833333334,501.37433958333327,11.452770833333332,64.36435833333336,90.72450000000002,20.11475,0.006,1.2010625,98.68890847770577,0.010435354908608613,255.40560263568963,1.0
20180505,-5.7597665000000005,62.08494399999999,198.49241999999998,235.67316666666665,0.2001391249999999,238.19868050595247,500.21955020833326,-9999,-9999,-9999,-9999,5.162244583333332,4.240318958333334,2.8024673020833317,0.2112514166666666,213.32080624999998,1.139122,-0.9219504166666664,9.474381249999997,90.730774375,332.98224166666677,260.1129375,315.7903541666668,500.21955020833326,14.051104166666667,55.77494374999997,90.77570833333334,20.6964375,0.0,1.139104166666667,105.47652315206,-0.6174438084345083,249.9326260726197,1.0
20180506,-4.559223000000001,62.327907222222244,166.60304210526317,164.12816666666666,0.155136,236.81786939484138,497.3162833333333,-9999,-9999,-9999,-9999,4.29560475,3.8631864583333333,2.7272403187499994,0.20881908333333327,216.6353770833334,0.8861433958333332,-0.4324262500000002,4.686785416666663,72.99907645833333,324.9006124999999,258.605125,312.6115625,497.3162833333333,12.832708333333338,58.906797916666676,90.8041875,19.6233125,0.0,0.8861875,86.29264405989174,0.0039150225520408755,223.68952097972956,1.0
20180507,-4.299525000000002,54.48277380952381,154.1051956521739,164.69754545454546,0.1842553958333333,237.60999140873017,498.9807825,-9999,-9999,-9999,-9999,3.391086041666666,3.664308125000001,2.6038877625,0.17560064583333335,198.16514791666668,1.0793315833333337,0.2731904166666663,4.509750000000001,80.20093000000001,325.84521041666665,259.47014583333333,322.90545833333346,498.9807825,11.012375,62.73962916666665,90.76302083333331,19.4819375,0.0,1.0793125,88.8965246569484,-0.20937596049955046,215.2726882017687,1.0
20180508,-5.038662499999999,49.44820913043478,130.26464833333333,214.70226086956527,0.18117979166666667,233.31264563492059,489.95667624999993,-9999,-9999,-9999,-9999,3.2372300000000016,3.5438677083333334,2.3424531604166665,0.09848600000000003,174.65383333333335,1.0366135625000004,0.3066427083333338,8.044775000000003,70.68569583333331,300.19570625,254.77741666666668,344.4410416666665,489.95667624999993,11.17866666666667,63.80130416666666,90.66310416666668,19.832729166666667,0.0,1.0366666666666668,80.09740603959064,-0.24620275395647406,230.67207104548825,1.0
20180509,-3.8084473684210516,57.57684631578947,165.45749411764706,123.45333333333336,0.1358223541666667,220.59354711309524,463.24784333333326,-9999,-9999,-9999,-9999,3.0352795833333333,3.2333202083333337,2.087063425,0.11916960416666668,203.32478541666663,0.7621028958333338,0.19804604166666664,6.3910166666666655,71.79226666666669,245.05393124999992,240.888125,335.4051458333332,463.24784333333326,9.910604166666667,66.81387083333334,90.63685416666668,18.956062500000005,0.006,0.7621249999999998,77.88635681728822,0.3550431054038378,197.5984423782193,1.0
20180510,-3.2487104347826086,47.2314090909091,132.22553320000003,185.40804545454543,0.185542,230.64168189484124,484.3479739583332,-9999,-9999,-9999,-9999,3.1392991666666643,3.2454741666666664,2.0889633854166667,0.28453731250000003,167.6191333333333,1.0012784166666668,0.10618041666666678,6.594295833333337,80.49596249999998,237.52344166666668,251.86072916666663,346.6312083333336,484.3479739583332,10.8921875,66.29331875000001,90.67991666666668,19.653166666666664,0.0,1.0012708333333336,82.71316858375607,0.1053077441048004,215.18980404328065,1.0
20180511,-3.1139108,28.924075199999997,111.34165833333331,149.07875,0.1707225208333333,214.82162362103176,451.12627187500016,-9999,-9999,-9999,-9999,2.607965104166666,3.435482083333333,2.1302703166666666,0.8996155416666666,132.94537499999998,0.906795,0.8275235416666668,-1.603872916666666,73.99067083333331,214.75057708333335,234.58522916666664,368.31058333333334,451.12627187500016,12.400187500000005,61.007079166666664,90.66972916666668,20.511416666666673,0.0,0.9068541666666672,74.44727177689299,-0.04597146952369807,191.6815257847419,1.0
20180512,-0.12970000000000007,-8.1946425,60.613375,61.95,0.15949745833333334,217.19138407738097,456.1021320833333,-9999,-9999,-9999,-9999,2.4616372916666664,3.68695375,2.2391839208333333,1.1716501666666668,137.6532020833333,0.5067624583333333,1.2253,4.364779166666668,78.60777083333333,205.003875,237.17302083333325,363.68560416666685,456.1021320833333,13.130187500000005,58.37720416666665,90.54925,21.71966666666667,0.0,0.5068333333333334,85.76134002863019,0.21729070437682602,165.38424167044732,1.0
20180513,7.187239999999999,5.093576666666668,50.61878571428571,207.5985,0.118093,187.02411808531758,392.7489041666668,-9999,-9999,-9999,-9999,2.561365729166667,3.718146041666667,1.9394532520833332,1.027543333333333,184.93625500000002,0.3482877916666666,1.156823541666667,2.8390812500000013,75.20722916666666,210.49032916666675,204.23033333333345,337.1123333333333,392.7489041666668,13.6808125,61.18946875000001,90.41014583333336,21.457854166666664,0.0,0.3483125,80.2123937006469,1.0528003267120227,176.26882303821185,1.0
20180514,-9999,-9999,-9999,-9999,0.17800275000000002,204.63812885912688,429.73876375,-9999,-9999,-9999,-9999,3.18114,3.8629945833333332,2.011056925000001,0.9188965833333332,214.5179152083333,0.5015237708333334,0.6818456250000001,7.611908333333329,81.99437499999998,200.50581666666676,223.464875,362.44699999999983,429.73876375,13.472124999999998,57.76064374999999,90.404625,22.04097916666667,0.0,0.5015416666666668,89.10174431341534,0.2099823411310896,167.83561239876974,1.0
20180515,-1.0065687878787877,32.28958878787879,73.82800030303031,171.18937499999996,0.2725379375,225.07204298611114,472.654276875,-9999,-9999,-9999,-9999,3.4811043541666677,3.679443333333334,2.0586104000000005,0.7504429791666665,172.97385416666665,1.6171022916666669,0.19832458333333314,15.293722916666674,63.05391104166668,190.0065166666666,245.7787291666667,333.70472916666694,472.654276875,11.793499999999995,65.18698541666667,90.51099999999998,21.16841666666668,0.0,1.6170833333333334,63.194164333516476,0.2269981061065731,181.7293343415695,1.0
20180516,-0.956048529411765,47.9762864864865,98.49172057142857,205.85725,0.35815747916666657,228.4579124107144,479.7617260416667,-9999,-9999,-9999,-9999,3.055082145833333,3.3824158333333343,2.007655972916667,0.5786117916666667,154.73610416666662,1.9254032708333333,0.3273297916666664,30.07255625,82.28338333333333,212.2283395833333,249.476,317.397145833333,479.7617260416667,10.861624999999998,60.52058124999999,90.679375,19.823812500000006,0.0,1.9253750000000007,82.50511021689724,0.17315660924658818,204.53398633643783,1.0
20180517,-1.0353827777777778,21.05119486486486,105.33035945945947,184.46694285714287,0.30424039583333345,230.92053360119044,484.9325595833333,-9999,-9999,-9999,-9999,3.1091920875,3.2579652083333333,1.9442383250000004,0.4474006875000001,155.36179791666666,1.75723025,0.14876500000000006,9.262325000000006,89.959,199.3144687500001,252.16522916666668,304.5651666666668,484.9325595833333,12.033395833333332,56.93824166666668,90.72264583333336,19.383375,0.0,1.7573125,91.33389105411005,0.10533352907369954,191.74224188992045,1.0
20180518,-1.3152963333333332,26.042947941176482,122.56260606060606,174.99253846153852,0.2838718750000001,231.11452094246042,485.33857395833326,-9999,-9999,-9999,-9999,2.932314875,3.273648125,1.8614660916666663,0.31635466666666673,144.17202958333328,1.6571024791666675,0.3413137500000001,9.967823541666665,95.87,190.92163958333336,252.37710416666664,297.69991666666664,485.33857395833326,11.940416666666666,54.48474791666667,90.649375,18.638645833333328,0.0,1.6571250000000004,95.441803730581,0.3881307749948914,190.5453225752232,1.0
20180519,-1.4776209999999996,32.909424705882365,103.31050941176471,138.5331935483871,0.27368329166666666,223.76776339285712,469.91398333333336,-9999,-9999,-9999,-9999,3.2446716749999998,3.5997252083333326,1.7669686541666676,0.2089663125,128.88736458333332,1.5517497083333336,0.3550366562500001,14.884820833333338,84.18209583333334,171.56008124999994,244.35441666666668,337.5091249999998,469.91398333333336,9.976229166666664,62.10733124999998,90.65918749999996,19.367458333333328,0.0,1.5517291666666662,82.71329303274976,0.20896347442891686,162.8605452603237,1.0
20180520,0.7472745833333333,-6.415654,61.58965076923078,197.02094117647061,0.2869234375000001,212.5049705357143,446.2581547916666,-9999,-9999,-9999,-9999,3.728642916666667,3.952173125,1.6485807458333337,0.0961464375,76.60156458333334,1.2818656249999998,0.22355708333333346,10.323108333333332,75.77084166666666,192.89024791666657,232.0554375,344.8062083333336,446.2581547916666,10.974854166666667,61.84786666666667,90.58883333333334,20.4260625,0.0,1.2819583333333333,78.58826673816112,0.035754210825301946,181.3264347267691,1.0
